screen_name,text,created_at,favorite_count,quote_count,reply_count
i_Kunalverma,"#इजराइल
 @Israel 

Full support to Great friend of India. 

Long live Israel 
#IStandWithIsrael #IsraelUnderAttack https://t.co/bK1v4uTSiA",2021-05-13T14:12:30Z,5,NA,NA
PublicSafetySME,"To relate this to Americans, if rockets were launched into San Diego from Tijuana, El Paso from Juarez, Detroit from Windsor, and Buffalo from Niagara - we'd absolutely counterattack and send in troops to secure the border. 

Why should @IDF not do the same?
#IsraelUnderAttack",2021-05-13T14:12:10Z,1,NA,NA
NickiStern,@sefiracreative We’re looking at YOU @MarkRuffalo https://t.co/kfZqr9I9ll #PalestinianTerrorism #hamasterrorism #HamasSupportsGenocide #IsraelUnderAttack #IsraelUnderFire #IStandWithIsrael #AmIsraelChai #עםישראלחי 🇮🇱 https://t.co/cuppHUwruT,2021-05-13T14:12:08Z,0,NA,NA
srajukanumuri,@IsraeliPM  mr pm like india suffering your #IsraelUnderAttack  suffering internal cowards traitors terrorists you all at war like #india china other terrorists supporting earth fall .awake act arise . https://t.co/SeUo1Wounq,2021-05-13T14:12:05Z,0,NA,NA
UFKonline,"@Israel Who kicked you out if it was your land?
I tell you...
God himself kicked you out 2 times in history because of your own deeds.
And he warned you to never return.

2nd this is not ""YOUR"" land. Coz you are not native

You are European
Go back

#IsraelUnderAttack 
#IsraeliTerrorism",2021-05-13T14:12:04Z,1,NA,NA
Nisha_Maurya14,"@Official_Sherni #ISupportIsrael 
#IsraelUnderAttack 
#IStandWithIsrael To be Continue https://t.co/adwdnQ4Isj",2021-05-13T14:11:52Z,2,NA,NA
UniversalHindu,"Israel's technology &amp; ammunitions are so advanced &amp; powerful that they are dropping bombs in Palestine and we can see smoke rising from every pissfool's ass !
#ISupportIsrael #IStandWithIsrael #IsraelUnderAttack #IndiaStandsWithIsrael",2021-05-13T14:11:29Z,1,NA,NA
LiberalsLeaving,"If you’re Jewish and you voted for #JoeBiden, you should be ashamed of yourself... or as #Biden might say: “you ain’t Jewish!” Folks, THE WORLD KNOWS WE ARE WEAK WITHOUT TRUMP!!! #IronDome #HamasTerrorists  #IsraelUnderAttack #ısrael 
https://t.co/l4NAP4yKoC",2021-05-13T14:11:14Z,7,NA,NA
hotdevil07,"Q: What would you do if this was your home ?
A: what would you do if you are praying &amp; suddenly from no
where Israeli Soldiers Attack you
&amp; kill you ?
IF you want to live in peace let people of Palestine live in peace.
#israelunderattack
#IsraelTerrorist
https://t.co/p6TlGLM3mp https://t.co/1jQpspKCpR",2021-05-13T14:10:52Z,0,NA,NA
blessedsoul90,"In a tough time of our true friend #Israel  🇮🇱🇮🇳🇮🇱🇮🇳🇮🇱🇮🇳🇮🇱
We indians (except  islamic terrorism supporters) support @Israel 
Israel is fighting against Islamic terrorism. India Stands with Israel. #ISupportIsrael #WeStandWithIsrael #IstandwithIsreal #IsraelUnderAttack #Israeli https://t.co/umcBgrXI0f",2021-05-13T14:10:50Z,4,NA,NA
blessedsoul90,@salmankhan957 India never stand with Islamic terrorism. India stand with Israel #IsraelUnderAttack,2021-05-13T14:07:18Z,0,NA,NA
ashfaq_munawar,"Oh Allah, look at here what happen with Ummah💔
#IsraelUnderAttack #IsraeliTerrorism #EidAlFitr #WeStandWithPalestine #FreePalestine #اسرائيل_سقطت #MuslimWithPalestine #Palestine #PakistanstandswithPalestine #IndiaStandsWithIsrael #AndhBhakt #IsraelUnderFire https://t.co/PjJ8VBV2iq",2021-05-13T14:10:50Z,1,NA,NA
teeeeeequila,"tlfkapai

the land formerly knows as palestine and israel

all together in one nation
access to all sanctuaries for all

could be so easy

or you just keep going on killing each other......

#nahostkonflikt #nahost
#israelunderattack
#palestineunderattack
#gazaunderattack https://t.co/NwyGnBjVOO",2021-05-13T14:10:47Z,2,NA,NA
Aryanvaish87,"Jews have been persecuted for so long but no one showed any concerned about it
Now whn they have attained their position and standard in this world obviously they'll not tolerate any thng against thm
#IndiaStandsWithIsrael
#IsraelUnderAttack
#इजराइल
#इज़राइल_ने_फोड़_दिया https://t.co/wXiZHoBwh7",2021-05-13T14:10:38Z,3,NA,NA
MissOG14,"""Who's right and who's wrong always seems to change depending on when you start measuring time.""
-@Trevornoah on #IsraelPalestine 

So shove up your opinions up your ass.

#IsraelUnderAttack #PalestineUnderAttack #IsraelUnderFire #PalestineBleeding #Israeli #JewsForPalestine",2021-05-13T14:10:36Z,0,NA,NA
scarlett_e_c,"ridiculous to talk about ""expulsion"" or ""mass resettlement"" or fucking ""genocide"". What is wrong with people. there was a legal case involving four families that weren't paying rent. The bombs on Israel have nothing to do with these houses. They are terror. #IsraelUnderAttack https://t.co/WLdiWgTnmS",2021-05-13T14:10:31Z,1,NA,NA
autrice,"What’s shameful is she is still in office! Any Congress person who violates their Oath of Office should be immediately removed. That would get rid of most CommuCrats &amp; all the RINOs
#Israel #IsraelUnderAttack #IstandwithIsreal 

https://t.co/QhEmAmWUDG",2021-05-13T14:10:30Z,0,NA,NA
RazaUDin2,"🚨🚨How beautifully Palestinians decorated a street in Gaza during Ramadan and now look at what Israel did to it by attacking🚨🚨
#IsraelUnderAttack 
#Gaza_under_attack_now 
#Rocket #IsraeliTerrorism 
#IsraelPalestine #PalestineUnderAttack #TerroristIsrael https://t.co/mjvHhN6Q1U",2021-05-13T14:10:20Z,2,NA,NA
naturalphoton,"I love the patriotism, Love &amp; madness of Israelis,  Opposition &amp; Ruling party  towards their country❤❤

It's beautiful take away...

#IsraelUnderAttack 
#ISupportIsrael 
#IndiaWithIsrael",2021-05-13T14:10:02Z,11,NA,NA
MissKTR1,How dare you promote &amp; support nazis @BorisJohnson You should be standing with Israel. NOT encouraging the abuse they suffer!! #IsraelUnderAttack https://t.co/5PX5fRraso,2021-05-13T14:09:58Z,0,NA,NA
MissKTR1,"As always, the Arabs start the wars! Then try to fool the world by playing the victim. It doesn't work, you have the whole of Middle East to live, move there &amp; leave Israel alone you nazis! #Palestine #IsraelUnderAttack #palestineterrorism #PalestineUnderAttack #Israel https://t.co/5mI8tFy0nP",2021-05-13T12:56:44Z,0,NA,NA
MissKTR1,"Palestines, using busy cities and people as shields! Thankfully Israel warned the people beforehand. Palestine would never do that, because they're nazis!! #IsraelUnderAttack #IsraelPalestine #Palestine #palestinearenazis https://t.co/HeTNiyI7bc",2021-05-13T06:26:22Z,0,NA,NA
PankajK86099238,Hahaha.. very true #IsraelUnderAttack #HamasTerrorists https://t.co/Mdr5S4lmla,2021-05-13T14:09:56Z,2,NA,NA
s2r_7,#IsraelUnderAttack Israelis are children killers!#StandWithIsrael #Israel_uses_phosphorous_bombs #GazaUnderAttack https://t.co/rAL85Mwi0w,2021-05-13T14:09:11Z,1,NA,NA
shaneoreigns14,@ICC Where is kane Williamson...#IsraelUnderAttack,2021-05-13T14:08:43Z,2,NA,NA
Athiest_PP,"Why not.. but you start doing your olla hu uber more than five time in a day.
#IsraelUnderAttack https://t.co/AQwui7pd8V",2021-05-13T14:08:38Z,0,NA,NA
_eel_ynot,Video of Israel destroying Hamas drone #IsraelUnderAttack @TheMeghdoot @TheMeghdoot https://t.co/asmUht5t7P,2021-05-13T14:08:27Z,3,NA,NA
glenn_LUFC,Really don’t think there will ever be peace between #IsraelPalestine ? I thought everything was alright but obviously not ! #Israel #PalestineBleeding #IsraelUnderAttack,2021-05-13T14:07:43Z,0,NA,NA
OShtibelman,"#IsraelUnderAttack  This Facebook image is diligently deleted from all pages. These are Israeli children, #ChildrenUnderAttack hiding on the stairs from missile shrapnel. Obviously this picture insults someone's feelings, these ‘sensitive’ will have to be patient #StandWithIsrael https://t.co/EEmIbox3hG",2021-05-13T14:07:29Z,0,NA,NA
g_bitu8,"#IndiaStandsWithIsrael Prayers for #Israeli #IsraelUnderAttack 
#StayStrongIsrael https://t.co/dmhGd1gEcp",2021-05-13T14:07:27Z,2,NA,NA
g_bitu8,"Prayers for #Israel
#IsraelUnderAttack #ISupportIsrael #IndiaStandWithIsrael 🇮🇳🤝🇮🇱
#StayStrongIsrael 👊💪 https://t.co/F6cV4akkh1",2021-05-13T00:22:32Z,7,NA,NA
ACB_2095,"#IndiaStandsWithIsrael I Am Looking For This @IDF Wish Come True Never Disappot Us We Always Support you.🇮🇱🇮🇳
#IStandWithIsrael #IsraelUnderAttack #palestinianterrorists https://t.co/a0utLZtTTY",2021-05-13T14:07:00Z,0,NA,NA
ThomazoPriscila,"Orem por Israel

#IStandWithIsrael #IsraelUnderAttack https://t.co/NMRUqVU4B2",2021-05-13T14:06:42Z,0,NA,NA
pravj12,"God made life heavenly for us. But his fake follwers have made it hell.
#thursdayvibes
#PalestineUnderAttack
#PalestineBleeding
#IsraelUnderAttack
#Israeli #IsraelKoyak",2021-05-13T14:06:23Z,0,NA,NA
GautamChakraba6,"𝐃𝐈𝐃 𝐘𝐎𝐔 𝐊𝐍𝐎𝐖?

FIRST 𝐈𝐒𝐑𝐀𝐄𝐋 VISAS FROM 𝐈𝐍𝐃𝐈𝐀 WERE ISSUED FROM Dr.@Swamy39 ji's RESIDENCE IN 1992.

@IsraelinIndia @IsraeliPM @IDF @indemtel @Israel @israelinMumbai @IsraelMFA @TimesofIsrael @israelpolice @Annakhait 
#Israeli #Israel #IsraelUnderAttack https://t.co/emgIBMNqG5",2021-05-13T14:06:21Z,19,NA,NA
18zSaja,"Israel is using white phosphorus shells against the Palestinians at Gaza Strip and it’s an internationally banned weapon 
#GazaUnderAttack #Israel_uses_phosphorus_bombs #anonymous_help_Palestine
#GazzeUnderAttack
 #IsraelUnderAttack 
#UnitedNations",2021-05-13T10:15:59Z,0,NA,NA
18zSaja,"|| Israelies celebrate the https://t.co/FV2hVaih2b of Palestinian young man in the occupied city of lod, few days ago.
#Israel_uses_phosphorus_bombs #anonymous_help_Palestine
#GazzeUnderAttack
 #IsraelUnderAttack 
#UnitedNations https://t.co/dllwuPqtq4",2021-05-13T14:06:18Z,1,NA,NA
18zSaja,Witness the brutality of the settlers and the occupation against the Palestinian youth.  Save the Palestinian people from Israeli terror.  Dozens of settlers brutally attack and beat and kill a Palestinian youth #anonymous_help_Palestine #GazzeUnderAttac #IsraelUnderAttack https://t.co/oRGlAzXgkj,2021-05-13T10:15:54Z,1,NA,NA
prateeksharmap1,That's the least a country can do to protect citizens #IndiaStandsWithIsrael  #IndiaStandWithIsrael  #IsraelUnderAttack #Israeli #HamasTerrorists https://t.co/CUDVZvyOcU,2021-05-13T14:06:02Z,1,NA,NA
LaurenMSuriel,"Indiana @RepSpartz - your silence on what is happening in Israel is deafening. The Jewish community you represent deserves better. 

#IsraelUnderAttack",2021-05-13T14:05:55Z,0,NA,NA
Somnath74340306,"@IDF 💪💪💪The braveheart and 
courageous Israel defencee force will fight against enemies 🙏🏻🙏🏻pray for #ısraelunderattack",2021-05-13T14:04:40Z,0,NA,NA
rampathak1411,"@Israel #IsraelUnderAttack
Find and Kill #HamasTerrorists
#IndiaWithIsrael
#IndiaStandWithIsrael https://t.co/3zGQ0QQKkW",2021-05-13T10:56:18Z,2,NA,NA
rampathak1411,"@007QaQa Your Picture showing result of

1000 Rocket attack by #HamasTerrorists
              Vs.
One #Israeli Defence.

#IsraelUnderAttack
#IndiaStandwithPalestine 
#Israeli https://t.co/ObaSLp0ncs",2021-05-13T13:28:39Z,2,NA,NA
rampathak1411,"@FatimaZ65578 @007QaQa This is not about Palestine.
Off course @Israeli &amp; @IDF is very strong then why #HamasTerrorists are attacking by rocket.

#IsraelUnderAttack https://t.co/V9X4XBzZnN",2021-05-13T14:04:11Z,1,NA,NA
rya_bot,"@IrfanPathan I had a huge respect for you. But after all you proved that a Muslim will only bortherd by Muslim death and pain violence against every other religion is justified for you. Sham on you.
#IsraelUnderAttack #IStandWithIsrael",2021-05-13T14:03:49Z,1,NA,NA
RozanaSpokesman,"Rony Yedidia Clein, Israel's Deputy Envoy says that Kerala woman who died in Palestinian rocket strike on Israel will be compensated. 
#Gaza_Under_Attack #PalestineBleeding  #PalestineUnderAttack #IsraeliAttackonAlAqsa   #IsraelUnderAttack  #keralalockdown @vijayanpinarayi",2021-05-13T14:03:25Z,0,NA,NA
usoryoume,"The sacrifice that the Palestinian people make It, will show you who owns this land .
#GazzaUnderAttack 
#IsraeliTerrorism 
#Anonymus 
 #IsraelUnderAttack https://t.co/LXZiX33zWl",2021-05-13T12:26:28Z,1,NA,NA
usoryoume,"The sacrifice that the Palestinian people make It, will show you who owns this land .

 #IsraelUnderAttack https://t.co/KEx5IxkGNB",2021-05-13T14:03:21Z,0,NA,NA
MZANSIISRAEL,"Imagine if this was your home?

Imagine if rockets were being fired all over your cities.

This is the reality that Israelis have been facing for the past three days. Over 1600 rockets 🚨 have been fired by the terrorist organization #Hamas in the #GazaStrip.
#IsraelUnderAttack https://t.co/9GO9SVNHyW",2021-05-13T12:08:39Z,12,NA,NA
MZANSIISRAEL,"Aid workers from @Mdais were viciously attacked by rioters yesterday.

They are an @ICRC recognized organization. 

Attacking aid workers is terrorism.

#IsraelUnderAttack 

https://t.co/NhVxvUO8EQ",2021-05-13T07:33:15Z,0,NA,NA
MZANSIISRAEL,"May thier memories be a blessing.

#IsraelUnderAttack https://t.co/2nyQnJ5POq",2021-05-13T14:03:00Z,5,NA,NA
MelissaSChapman,"Meanwhile, many people posting are egregiously uneducated on Middle Eastern culture and history. Do they even know about the Six-Days war? Do they know about Black September? Or that the Palestinian population were former citizens of Jordan? #IsraelUnderAttack https://t.co/P5EshmjsPd",2021-05-13T14:02:42Z,3,NA,NA
MelissaSChapman,Why Rockets Are Raining Down On Innocent Israelis https://t.co/5JxxbB6GpX via @YouTube #IStandWithIsrael #IsraelUnderAttack,2021-05-13T02:01:10Z,1,NA,NA
vipingoje,"If Muslims dose not change point of view of today's Islam then next world war could be in between Muslim vs rest of the world #MuslimsVsRestOfTheWorld
 #ISupportIsrael #IndiaWithIsrael #IsraelPalestine #IstandwithIsreal #IsraelUnderAttack #Israeli",2021-05-13T14:02:39Z,0,NA,NA
pankil18sbm,"Hawas or Homos or #Hamas whatever dey r, dey r dead people very soon. I predict @IDF will send these Jihadis to their final destination - HELL. or if somehow somebody survived, #Gaza and #Palestine are no less than hell 😂 #IndiaStandWithIsrael #ISupportIsrael #IsraelUnderAttack",2021-05-13T14:02:08Z,0,NA,NA
IAmHarshjeet,"“Israel has a right to defend itself when you have thousands of rockets flying into your territory”
- US President Joe Biden.

Indian Leftist : Ye bhi SANGHI nikla

#IndiaStandsWithIsrael 🇮🇳🤝🇮🇱
#IsraelUnderAttack #JoeBiden
#leftwing #rightwing",2021-05-13T14:01:53Z,1,NA,NA
HilaCoh40449100,@Zahraa32396973 @hrafiqa_ @Israel It’s started long before - the city of #Ashkelon suffering from rockets in the past 20 years! #IsraelUnderAttack,2021-05-13T14:01:45Z,0,NA,NA
asianewsteam,"The #Israeli - #Palestinian conflict is one of the world’s longest-running &amp; most controversial conflicts. It claims to have its roots in 957 BC when King Solomon built the first temple in the Israelite kingdom. #PalestineUnderAttack  #IsraelUnderAttack 

https://t.co/mHSlGsysjO",2021-05-13T14:00:57Z,0,NA,NA
RahulKu16217114,@RAKALODHI11 Awesome 😎 #SupportIsrael #IsraelUnderAttack,2021-05-13T11:22:51Z,0,NA,NA
RahulKu16217114,@abdullah_0mar @ReallySwara 🤣🤣🤣 #IStandWithIsrael #IsraelUnderAttack #Israeli Jai Hind 🇮🇳🙏,2021-05-13T14:00:56Z,0,NA,NA
princepp0871,@TajinderBagga Happy dipawali dear #IsraelUnderAttack,2021-05-13T14:00:53Z,1,NA,NA
the__serious,"Our heart should beat for humanity for everyone, your outrage can't be selective ...
#AllLivesMatter #IsraelUnderAttack #UnitedAgainstJehad #selectivehumanity #huamnity https://t.co/hk1NsZWPJr",2021-05-13T14:00:47Z,3,NA,NA
DivrajNews,"Top International News!
@DivrajNews #divrajnews 
#Tesla #BitcoinCrash #bitcoin #Crypto #ElonMusk #IsraelUnderAttack #SavePalestine #uspipeline #VaccineLottery #ceasefire #EidMubarak #cryptocurrency https://t.co/KKd5erPl6r",2021-05-13T14:00:04Z,1,NA,NA
Pandey__shivam,"What is UK’s stand on the Israel -Gaza conflict 
Can anyone update
#IsraelUnderAttack 
@TheOsintJournal 
@IsraelGazaICN @AuroraIntel @TheIntelLab",2021-05-13T13:59:55Z,0,NA,NA
Pandey__shivam,"@netanyahu Eliminate. Terrorist groups
Please Please🙏🙏🙏
India. Stands united with #Israel
#HamasTerrorist 
#IsraelUnderAttack",2021-05-13T11:20:50Z,0,NA,NA
MPS______,"Biden the so called liberal doing the same thing what America keep doing in previous years. It's that simple. If you think he gonna support Hamas then you are a fool.
#ISupportIsrael #IndiaStandwithPalestine #IsraelUnderAttack https://t.co/E3BXokQm2E",2021-05-13T13:59:21Z,0,NA,NA
durayyaki,"Facts
#koyakisrael #Israeli #ISupportIsrael #IsraelUnderAttack https://t.co/rV7YNU672b",2021-05-13T13:59:15Z,5,NA,NA
GhostHu02054400,"@TheMossadIL Makes sure that All the islamic jehadi pigs will rest in gutters permanently. Eliminate all of them.
#IndiaStandsWithIsrael 🇮🇳🇮🇱
#WeStandWithIsrael 
#PrayForIsrael 
#IsraelUnderAttack 
#unitedagaintsjehad 
#palestineterrorist 
#IsraelUnderAttack 
#IndiaStandsWithIsrael",2021-05-13T13:59:09Z,1,NA,NA
GhostHu02054400,"@HananyaNaftali Israel is India's All-Weather Friend.
Thanks to Israel for all the support.
#IndiaStandsWithIsrael 🇮🇳🇮🇱
#IStandWithIsrael 
#unitedagaintsjehad 
#IndiaWithIsrael 
#unitedagaintsjehad 
#IsraelUnderAttack",2021-05-13T13:48:07Z,0,NA,NA
GhostHu02054400,"@IDF Eliminate all the islamic jehadi pigs so that they can finally rest in gutter.
#IndiaStandsWithIsrael 🇮🇳🇮🇱
#IsraelUnderAttack",2021-05-13T12:48:59Z,0,NA,NA
GhostHu02054400,"@Ostrov_A Eliminate all the islamic jehadi pigs from this planet.
Stay Strong Israel
#IndiaStandsWithIsrael 🇮🇳🇮🇱
#IsraelUnderAttack",2021-05-13T12:46:00Z,3,NA,NA
BhandBaalak,"#IStandWithIsrael #IsraelUnderAttack
The world should adopt Israeli model to counter Islamic terrorism. https://t.co/bAiZGiexvS",2021-05-13T13:59:05Z,2,NA,NA
KaranPa05125733,@ReallySwara Israel🇮🇱is a small country in middle East fighting alone with all radical islamic jihadist groups. It has the right to defend itself❤️ #IndiaStandWithIsrael #ISupportIsrael #WeStandWithIsrael #IstandwithIsreal #IsraelUnderAttack #HamasTerrorists #Israel  #StandWithIsrael https://t.co/ibNg6xb3z7,2021-05-13T13:58:54Z,2,NA,NA
